task,task_display,feature_1,feature_2,spearman_rho,spearman_p_descriptive,abs_spearman_rho
malignant_vs_non_malignant,Malignant vs non-malignant,P75,LowObj_MeanAspectRatio,-0.06209191011744,0.748986659823837,0.06209191011744
malignant_vs_non_malignant,Malignant vs non-malignant,P75,LowObj_TotalAreaRatio_filtered,-0.30060369183839997,0.11308189850890393,0.30060369183839997
malignant_vs_non_malignant,Malignant vs non-malignant,P90,IQR,0.4458128078817733,0.015357494291978602,0.4458128078817733
malignant_vs_non_malignant,Malignant vs non-malignant,P90,Skewness,-0.4551724137931034,0.013099547109568599,0.4551724137931034
malignant_vs_non_malignant,Malignant vs non-malignant,P90,Kurtosis,-0.17241379310344823,0.3711296288169922,0.17241379310344823
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GrayEntropy,0.6566502463054186,0.00010938606169737303,0.6566502463054186
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_contrast,0.31330049261083737,0.09793950382296855,0.31330049261083737
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_dissimilarity,0.3162561576354679,0.09464485683549012,0.3162561576354679
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_homogeneity,-0.29655172413793096,0.11826239800434293,0.29655172413793096
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_ASM,-0.5467980295566501,0.0021457010889615004,0.5467980295566501
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_energy,-0.5635467980295564,0.0014556101120546997,0.5635467980295564
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_correlation,0.5064039408866994,0.00506151304828057,0.5064039408866994
malignant_vs_non_malignant,Malignant vs non-malignant,P90,GLCM_entropy,0.5960591133004925,0.0006447143218994348,0.5960591133004925
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowSignalRatio,-0.2866995073891625,0.13158790962541203,0.2866995073891625
malignant_vs_non_malignant,Malignant vs non-malignant,P90,HighSignalRatio,0.9807881773399012,1.0606233983402473e-20,0.9807881773399012
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_Count,-0.25150880841099926,0.18813603834016948,0.25150880841099926
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_Density_per_10kpx,-0.35714285714285704,0.057179118127155,0.35714285714285704
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_MeanArea_px,-0.04236453201970442,0.8272713891402577,0.04236453201970442
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_MedianArea_px,0.051231527093596047,0.7918356018479649,0.051231527093596047
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_MeanCircularity,0.10443349753694578,0.5897961468263401,0.10443349753694578
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_MeanSolidity,0.38177339901477825,0.0409910253908938,0.38177339901477825
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_MeanEccentricity,-0.023152709359605905,0.9051070089900931,0.023152709359605905
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_MeanAspectRatio,-0.07044334975369455,0.7165196355923088,0.07044334975369455
malignant_vs_non_malignant,Malignant vs non-malignant,P90,LowObj_TotalAreaRatio_filtered,-0.24532019704433491,0.19960223136798566,0.24532019704433491
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,Skewness,0.2699507389162561,0.15670671135883546,0.2699507389162561
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,Kurtosis,-0.889655172413793,1.0901011197246783e-10,0.889655172413793
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GrayEntropy,0.8024630541871919,1.641792744300337e-07,0.8024630541871919
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_contrast,0.5192118226600984,0.0038991162924992507,0.5192118226600984
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_dissimilarity,0.5384236453201969,0.0025859710442847537,0.5384236453201969
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_homogeneity,-0.4448275862068965,0.01561289285238828,0.4448275862068965
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_ASM,-0.47093596059113285,0.009923433751931348,0.47093596059113285
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_energy,-0.502463054187192,0.0054737973820547904,0.502463054187192
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_correlation,0.6320197044334973,0.00023531295015146806,0.6320197044334973
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,GLCM_entropy,0.7576354679802954,1.9459351425042223e-06,0.7576354679802954
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowSignalRatio,0.6083743842364531,0.0004627683702293399,0.6083743842364531
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,HighSignalRatio,0.49064039408866983,0.006886161359094502,0.49064039408866983
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_Count,0.43749230532608685,0.01762732418380935,0.43749230532608685
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_Density_per_10kpx,0.3940886699507388,0.03440085141654186,0.3940886699507388
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_MeanArea_px,0.5339901477832512,0.0028490744052535114,0.5339901477832512
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_MedianArea_px,0.7019704433497536,2.1976534563872705e-05,0.7019704433497536
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_MeanCircularity,-0.35714285714285704,0.057179118127155,0.35714285714285704
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_MeanSolidity,0.13596059113300488,0.481906150169056,0.13596059113300488
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_MeanEccentricity,-0.26256157635467975,0.16881387476708334,0.26256157635467975
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_MeanAspectRatio,-0.17881773399014775,0.3533475597381152,0.17881773399014775
malignant_vs_non_malignant,Malignant vs non-malignant,IQR,LowObj_TotalAreaRatio_filtered,0.6394088669950737,0.00018830497522775313,0.6394088669950737
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,Kurtosis,-0.434975369458128,0.01836614880893513,0.434975369458128
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GrayEntropy,0.08128078817733987,0.6751054297450856,0.08128078817733987
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_contrast,0.08620689655172412,0.6565747784414953,0.08620689655172412
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_dissimilarity,0.11871921182266006,0.5396277981937891,0.11871921182266006
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_homogeneity,-0.05911330049261083,0.7606718835048377,0.05911330049261083
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_ASM,0.09753694581280786,0.6147174662977373,0.09753694581280786
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_energy,0.07832512315270934,0.6863145172907232,0.07832512315270934
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_correlation,0.06847290640394087,0.7241388522077759,0.06847290640394087
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,GLCM_entropy,0.05369458128078817,0.7820607393959157,0.05369458128078817
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowSignalRatio,0.6935960591133004,3.0205600970397656e-05,0.6935960591133004
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,HighSignalRatio,-0.40689655172413786,0.02848086393722065,0.40689655172413786
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_Count,0.33600197323467484,0.07474037772868884,0.33600197323467484
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_Density_per_10kpx,0.35862068965517235,0.05608467931916483,0.35862068965517235
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_MeanArea_px,0.6088669950738915,0.0004565417599225378,0.6088669950738915
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_MedianArea_px,0.431527093596059,0.019419670666215635,0.431527093596059
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_MeanCircularity,-0.5172413793103448,0.004061456506390686,0.5172413793103448
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_MeanSolidity,-0.4374384236453201,0.017642879396893737,0.4374384236453201
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_MeanEccentricity,-0.12068965517241378,0.5328698744250625,0.12068965517241378
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_MeanAspectRatio,0.014285714285714282,0.9413680442169833,0.014285714285714282
malignant_vs_non_malignant,Malignant vs non-malignant,Skewness,LowObj_TotalAreaRatio_filtered,0.6591133004926107,0.00010093759734823464,0.6591133004926107
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GrayEntropy,-0.6359605911330048,0.0002090923270270822,0.6359605911330048
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_contrast,-0.35221674876847286,0.06094861599375507,0.35221674876847286
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_dissimilarity,-0.3955665024630541,0.03367101375366581,0.3955665024630541
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_homogeneity,0.30197044334975365,0.11137309913684668,0.30197044334975365
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_ASM,0.28275862068965507,0.13721430216343844,0.28275862068965507
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_energy,0.31330049261083737,0.09793950382296855,0.31330049261083737
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_correlation,-0.5522167487684727,0.0018967092690696736,0.5522167487684727
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,GLCM_entropy,-0.5709359605911328,0.0012185666974231766,0.5709359605911328
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowSignalRatio,-0.7221674876847289,9.746241134339892e-06,0.7221674876847289
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,HighSignalRatio,-0.20788177339901473,0.2792032538667823,0.20788177339901473
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_Count,-0.46902328228652557,0.010270413238455319,0.46902328228652557
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_Density_per_10kpx,-0.4812807881773397,0.008212707805216645,0.4812807881773397
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_MeanArea_px,-0.599014778325123,0.000596125003732856,0.599014778325123
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_MedianArea_px,-0.7502463054187191,2.781636969937914e-06,0.7502463054187191
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_MeanCircularity,0.4615763546798029,0.011719887624603546,0.4615763546798029
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_MeanSolidity,0.015763546798029552,0.9353146320725749,0.015763546798029552
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_MeanEccentricity,0.19310344827586204,0.3155526922331799,0.19310344827586204
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_MeanAspectRatio,0.10443349753694578,0.5897961468263401,0.10443349753694578
malignant_vs_non_malignant,Malignant vs non-malignant,Kurtosis,LowObj_TotalAreaRatio_filtered,-0.73743842364532,5.024544943878717e-06,0.73743842364532
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_contrast,0.5389162561576353,0.0025580731078902654,0.5389162561576353
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_dissimilarity,0.586206896551724,0.000832649534430012,0.586206896551724
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_homogeneity,-0.5763546798029556,0.0010668003867904082,0.5763546798029556
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_ASM,-0.8369458128078816,1.5315252544711327e-08,0.8369458128078816
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_energy,-0.8576354679802953,2.789896210345672e-09,0.8576354679802953
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_correlation,0.5689655172413792,0.0012782351326531046,0.5689655172413792
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,GLCM_entropy,0.9379310344827584,6.178943941456962e-14,0.9379310344827584
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowSignalRatio,0.29999999999999993,0.11384284390394704,0.29999999999999993
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,HighSignalRatio,0.6443349753694579,0.00016178284960715182,0.6443349753694579
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_Count,0.2512624726534958,0.1885834894559355,0.2512624726534958
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_Density_per_10kpx,0.1088669950738916,0.5740113022086787,0.1088669950738916
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_MeanArea_px,0.42216748768472895,0.022532512397452388,0.42216748768472895
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_MedianArea_px,0.5394088669950737,0.0025304348958076566,0.5394088669950737
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_MeanCircularity,-0.37931034482758613,0.042422732270212885,0.37931034482758613
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_MeanSolidity,-0.030049261083743836,0.8770287826136491,0.030049261083743836
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_MeanEccentricity,-0.05467980295566501,0.7781597772035429,0.05467980295566501
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_MeanAspectRatio,-0.010344827586206895,0.9575252090147449,0.010344827586206895
malignant_vs_non_malignant,Malignant vs non-malignant,GrayEntropy,LowObj_TotalAreaRatio_filtered,0.33103448275862063,0.07941345176271478,0.33103448275862063
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,GLCM_dissimilarity,0.9738916256157631,6.401906702643612e-19,0.9738916256157631
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,GLCM_homogeneity,-0.891133004926108,9.169319041102097e-11,0.891133004926108
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,GLCM_ASM,-0.5467980295566501,0.0021457010889615004,0.5467980295566501
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,GLCM_energy,-0.5610837438423644,0.0015430561535325167,0.5610837438423644
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,GLCM_correlation,-0.15517241379310343,0.4215367741534132,0.15517241379310343
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,GLCM_entropy,0.7536945812807879,2.3580532196644784e-06,0.7536945812807879
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowSignalRatio,0.4344827586206896,0.018513698421556767,0.4344827586206896
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,HighSignalRatio,0.33349753694581274,0.0770691597833538,0.33349753694581274
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_Count,0.14238206783698099,0.4612500533024436,0.14238206783698099
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_Density_per_10kpx,0.38916256157635454,0.03692615333832454,0.38916256157635454
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_MeanArea_px,0.25369458128078815,0.18419807423105045,0.25369458128078815
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_MedianArea_px,0.33990147783251223,0.07122272800428853,0.33990147783251223
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_MeanCircularity,-0.3453201970443349,0.06654873718463239,0.3453201970443349
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_MeanSolidity,-0.20049261083743838,0.2970273885373561,0.20049261083743838
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_MeanEccentricity,-0.005911330049261082,0.9757214025483677,0.005911330049261082
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_MeanAspectRatio,0.012807881773399012,0.9474246528208811,0.012807881773399012
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_contrast,LowObj_TotalAreaRatio_filtered,0.4532019704433496,0.013550339998334163,0.4532019704433496
malignant_vs_non_malignant,Malignant vs non-malignant,GLCM_dissimilarity,GLCM_homogeneity,-0.9512315270935957,2.5789156228021074e-15,0.9512315270935957
